transaction_id,account_id,transaction_date,transaction_type,amount,merchant_name,payment_mode,status,city,channel
TXN000004092,ACC0001133,2025-11-26,Debit,142681.07,Fuel Station,UPI,Success,Pune,Branch
TXN000004093,ACC0000960,2024-05-16,Credit,112919.9,Myntra,ATM,Success,Jaipur,Branch
TXN000004094,ACC0000291,2026-01-04,Debit,61956.99,Uber,Cheque,Success,Ahmedabad,Mobile
TXN000004095,ACC0000880,2024-08-25,Credit,6576.42,Swiggy,UPI,Success,Delhi,ATM
TXN000004096,ACC0001166,2025-11-15,Debit,60288.4,Flipkart,UPI,Success,Mumbai,Mobile
TXN000004097,ACC0001328,2025-03-16,Debit,103355.3,Ola,IMPS,Success,Bengaluru,Web
TXN000004098,ACC0000509,2024-01-31,Credit,27142.54,Ola,NEFT,Success,Chennai,Branch
TXN000004099,ACC0001341,2025-10-02,Debit,27931.67,Swiggy,IMPS,Success,Mumbai,Web
TXN000004100,ACC0000740,2026-04-20,Credit,121965.86,Amazon,ATM,Success,Hyderabad,POS
TXN000004101,ACC0000825,2024-12-03,Credit,52254.14,Netflix,NEFT,Success,Jaipur,Branch
TXN000004102,ACC0000852,2025-03-07,Debit,84096.7,Ola,POS,Success,Ahmedabad,Web
TXN000004103,ACC0000835,2026-04-08,Credit,139157.61,Insurance Premium,POS,Success,Lucknow,Web
TXN000004104,ACC0000122,2024-07-15,Debit,99556.1,Swiggy,ATM,Success,Mumbai,ATM
TXN000004105,ACC0000208,2025-06-06,Credit,121768.1,Electricity Board,POS,Pending,Ahmedabad,POS
TXN000004106,ACC0000594,2025-08-19,Debit,89977.08,Amazon,NetBanking,Success,Bhopal,POS
TXN000004107,ACC0000233,2026-03-18,Debit,19332.89,Insurance Premium,NEFT,Success,Chennai,POS
TXN000004108,ACC0000121,2024-08-16,Debit,98546.77,Myntra,ATM,Success,Ahmedabad,Mobile
TXN000004109,ACC0000789,2025-04-23,Debit,134912.61,Electricity Board,POS,Success,Mumbai,Web
TXN000004110,ACC0001227,2025-04-16,Credit,96685.85,Insurance Premium,UPI,Success,Chandigarh,POS
TXN000004111,ACC0001024,2025-06-03,Credit,107852.61,Netflix,RTGS,Success,Chennai,Web
TXN000004112,ACC0001183,2024-08-23,Debit,142797.44,Fuel Station,Cheque,Success,Kochi,Mobile
TXN000004113,ACC0000063,2025-11-14,Credit,13605.54,Reliance Digital,IMPS,Success,Bhopal,ATM
TXN000004114,ACC0001322,2025-10-12,Debit,133028.64,Ola,NEFT,Success,Chennai,Web
TXN000004115,ACC0000421,2024-02-04,Debit,139769.08,School Fees,NetBanking,Success,Jaipur,Web
TXN000004116,ACC0000390,2025-05-12,Debit,38967.86,Electricity Board,NEFT,Success,Chennai,Web
TXN000004117,ACC0000191,2025-10-22,Credit,42744.58,Ola,NetBanking,Success,Lucknow,Web
TXN000004118,ACC0000347,2025-10-05,Debit,12733.85,Uber,NEFT,Success,Jaipur,Mobile
TXN000004119,ACC0000935,2024-06-30,Debit,129687.95,Uber,RTGS,Success,Bhopal,POS
TXN000004120,ACC0000939,2025-04-30,Debit,23118.77,Jio,NEFT,Success,Mumbai,Web
TXN000004121,ACC0000671,2024-02-08,Debit,30684.51,Flipkart,POS,Failed,Kochi,Branch
TXN000004122,ACC0000254,2024-08-03,Debit,23449.51,Uber,UPI,Success,Lucknow,Branch
TXN000004123,ACC0000539,2024-07-05,Credit,148372.56,Jio,RTGS,Success,Mumbai,Mobile
TXN000004124,ACC0000656,2025-07-18,Debit,136632.93,Zomato,IMPS,Success,Hyderabad,Mobile
TXN000004125,ACC0001210,2024-08-17,Credit,11376.0,Reliance Digital,Cheque,Success,Chandigarh,Branch
TXN000004126,ACC0000086,2025-02-23,Credit,149692.92,Amazon,Cheque,Success,Chennai,Web
TXN000004127,ACC0000072,2024-07-11,Credit,75601.87,Uber,POS,Success,Ahmedabad,Branch
TXN000004128,ACC0000240,2024-05-29,Debit,101107.21,School Fees,POS,Success,Jaipur,ATM
TXN000004129,ACC0001279,2024-02-10,Debit,17963.62,Zomato,Cheque,Success,Hyderabad,Branch
TXN000004130,ACC0001096,2026-03-07,Debit,122286.23,Airtel,NetBanking,Pending,Bhopal,Mobile
TXN000004131,ACC0000273,2025-02-22,Debit,8350.05,Airtel,POS,Success,Bengaluru,Mobile
TXN000004132,ACC0000216,2026-02-16,Credit,123483.36,Netflix,RTGS,Success,Delhi,Branch
TXN000004133,ACC0000784,2025-07-20,Debit,70817.36,Netflix,Cheque,Success,Hyderabad,Branch
TXN000004134,ACC0000149,2024-05-13,Credit,141915.38,Zomato,NEFT,Success,Bengaluru,Web
TXN000004135,ACC0001129,2024-07-04,Debit,48709.25,Uber,Cheque,Success,Pune,Branch
TXN000004136,ACC0000594,2025-05-28,Debit,6509.19,Netflix,POS,Success,Kochi,Branch
TXN000004137,ACC0001231,2025-10-09,Debit,123133.42,Flipkart,NetBanking,Success,Chennai,Web
TXN000004138,ACC0001187,2025-06-24,Debit,71284.49,School Fees,ATM,Success,Kochi,Branch
TXN000004139,ACC0000574,2024-05-29,Debit,59371.24,Jio,UPI,Success,Pune,POS
TXN000004140,ACC0000630,2024-05-15,Credit,101951.11,Swiggy,UPI,Success,Mumbai,ATM
TXN000004141,ACC0000953,2025-05-30,Debit,7709.51,BigBasket,POS,Success,Bengaluru,POS
TXN000004142,ACC0000452,2026-03-27,Credit,143023.49,Fuel Station,Cheque,Success,Bengaluru,POS
TXN000004143,ACC0001011,2025-07-07,Debit,53045.17,Ola,NEFT,Success,Bengaluru,ATM
TXN000004144,ACC0001205,2024-05-26,Debit,118123.32,Airtel,RTGS,Failed,Bengaluru,Branch
TXN000004145,ACC0001066,2024-09-23,Debit,76414.68,Amazon,ATM,Success,Jaipur,Web
TXN000004146,ACC0000996,2024-05-11,Credit,20613.06,Swiggy,NEFT,Success,Pune,Branch
TXN000004147,ACC0001335,2025-06-10,Credit,97068.06,Airtel,UPI,Success,Chennai,ATM
TXN000004148,ACC0000150,2025-02-02,Credit,103706.37,School Fees,NEFT,Failed,Lucknow,Mobile
TXN000004149,ACC0000506,2025-08-17,Debit,72716.26,Insurance Premium,RTGS,Success,Ahmedabad,Branch
TXN000004150,ACC0000196,2026-03-18,Debit,95161.27,Jio,UPI,Success,Lucknow,Web
TXN000004151,ACC0000117,2024-07-01,Credit,36537.58,Ola,UPI,Success,Mumbai,Mobile
TXN000004152,ACC0000325,2025-03-10,Credit,83385.81,Reliance Digital,ATM,Success,Delhi,Branch
TXN000004153,ACC0000691,2024-06-09,Credit,4944.09,Amazon,ATM,Success,Bengaluru,POS
TXN000004154,ACC0000891,2025-04-13,Debit,63755.34,Fuel Station,POS,Success,Jaipur,POS
TXN000004155,ACC0001028,2024-09-04,Debit,30226.65,Reliance Digital,IMPS,Success,Chennai,POS
TXN000004156,ACC0000194,2024-07-14,Credit,125873.21,BigBasket,UPI,Success,Lucknow,Mobile
TXN000004157,ACC0000138,2025-06-11,Debit,57091.76,Insurance Premium,UPI,Success,Bhopal,Web
TXN000004158,ACC0000976,2025-09-28,Debit,34302.44,Zomato,ATM,Success,Lucknow,POS
TXN000004159,ACC0000474,2026-03-12,Credit,145354.0,Jio,ATM,Success,Mumbai,POS
TXN000004160,ACC0001060,2026-03-03,Debit,35701.32,Uber,RTGS,Success,Ahmedabad,ATM
TXN000004161,ACC0001284,2025-11-18,Debit,146174.29,Fuel Station,Cheque,Success,Bengaluru,Web
TXN000004162,ACC0001008,2025-08-28,Credit,129747.12,IRCTC,IMPS,Success,Hyderabad,Web
TXN000004163,ACC0000284,2025-02-06,Credit,847.13,BigBasket,NetBanking,Success,Chandigarh,Branch
TXN000004164,ACC0000828,2026-04-12,Credit,59454.99,Zomato,Cheque,Success,Pune,Mobile
TXN000004165,ACC0000751,2025-01-02,Debit,61029.52,Electricity Board,IMPS,Success,Jaipur,POS
TXN000004166,ACC0000195,2025-10-05,Credit,145008.68,Electricity Board,NEFT,Success,Pune,POS
TXN000004167,ACC0000097,2024-06-22,Credit,129713.6,BigBasket,Cheque,Success,Jaipur,Mobile
TXN000004168,ACC0000614,2024-05-30,Debit,8791.26,Uber,NEFT,Success,Bhopal,ATM
TXN000004169,ACC0000646,2025-02-08,Credit,63389.19,Flipkart,ATM,Success,Hyderabad,Mobile
TXN000004170,ACC0000056,2025-02-06,Debit,45871.18,Jio,UPI,Pending,Pune,Web
TXN000004171,ACC0000147,2025-05-07,Debit,92528.17,Electricity Board,RTGS,Success,Lucknow,ATM
TXN000004172,ACC0000778,2024-08-17,Debit,90509.54,Insurance Premium,Cheque,Success,Bengaluru,Branch
TXN000004173,ACC0000361,2025-06-06,Debit,25372.7,Ola,NEFT,Success,Kochi,ATM
TXN000004174,ACC0001312,2026-03-14,Credit,137903.41,Swiggy,IMPS,Success,Kochi,Web
TXN000004175,ACC0000874,2026-05-04,Debit,23961.46,School Fees,Cheque,Success,Ahmedabad,POS
TXN000004176,ACC0000587,2025-06-01,Debit,124677.27,BigBasket,ATM,Success,Mumbai,ATM
TXN000004177,ACC0001130,2024-12-21,Credit,127041.09,Jio,NEFT,Success,Chennai,Mobile
TXN000004178,ACC0001145,2024-07-11,Debit,124997.03,Zomato,POS,Success,Jaipur,POS
TXN000004179,ACC0000546,2024-06-12,Debit,4578.48,Uber,Cheque,Success,Jaipur,Branch
TXN000004180,ACC0000803,2026-02-13,Debit,94357.82,School Fees,NetBanking,Failed,Delhi,Web
TXN000004181,ACC0000053,2026-03-21,Credit,16671.45,Zomato,UPI,Success,Kochi,ATM
TXN000004182,ACC0000614,2024-04-26,Debit,72545.16,Myntra,NetBanking,Reversed,Mumbai,Web
TXN000004183,ACC0001359,2025-05-18,Credit,57074.62,Amazon,NetBanking,Success,Hyderabad,POS
TXN000004184,ACC0000148,2025-08-30,Credit,70860.01,Netflix,NetBanking,Success,Hyderabad,Branch
TXN000004185,ACC0000604,2024-03-10,Debit,54845.02,IRCTC,UPI,Success,Kochi,POS
TXN000004186,ACC0000852,2026-05-09,Credit,82720.24,Airtel,IMPS,Success,Mumbai,Branch
TXN000004187,ACC0000081,2026-03-18,Credit,124156.98,BigBasket,UPI,Success,Chandigarh,ATM
TXN000004188,ACC0000835,2024-02-15,Credit,83445.33,Netflix,IMPS,Success,Hyderabad,POS
TXN000004189,ACC0001311,2024-12-10,Debit,75610.02,Electricity Board,RTGS,Success,Pune,ATM
TXN000004190,ACC0000115,2025-07-09,Credit,16141.05,Jio,NetBanking,Pending,Mumbai,Web
TXN000004191,ACC0001104,2024-07-05,Debit,141058.78,Electricity Board,NEFT,Success,Kochi,POS
TXN000004192,ACC0000807,2025-11-03,Debit,133294.1,Swiggy,Cheque,Success,Pune,Branch
TXN000004193,ACC0001384,2025-01-28,Debit,104817.74,BigBasket,NEFT,Success,Kochi,Web
TXN000004194,ACC0000456,2025-10-16,Debit,58323.71,Ola,ATM,Success,Chennai,ATM
TXN000004195,ACC0000578,2025-10-20,Credit,34955.4,Zomato,NetBanking,Pending,Lucknow,POS
TXN000004196,ACC0000550,2025-03-20,Debit,120206.87,BigBasket,NEFT,Success,Pune,ATM
TXN000004197,ACC0001152,2024-01-04,Debit,134104.11,Jio,ATM,Success,Pune,ATM
TXN000004198,ACC0001048,2024-01-29,Debit,64199.7,BigBasket,Cheque,Failed,Bengaluru,POS
TXN000004199,ACC0000781,2024-10-18,Debit,129892.34,Insurance Premium,RTGS,Success,Chennai,POS
TXN000004200,ACC0000059,2026-01-18,Credit,89804.67,Zomato,Cheque,Success,Delhi,POS
TXN000004201,ACC0001258,2025-08-21,Debit,118511.98,Ola,NetBanking,Success,Bengaluru,Mobile
TXN000004202,ACC0000974,2025-02-04,Credit,55813.96,Netflix,ATM,Success,Kochi,ATM
TXN000004203,ACC0001152,2024-08-19,Credit,45533.66,School Fees,UPI,Success,Kochi,Branch
TXN000004204,ACC0000218,2025-08-12,Debit,56110.53,Airtel,POS,Pending,Bhopal,ATM
TXN000004205,ACC0000404,2025-10-10,Debit,9890.88,Myntra,Cheque,Success,Ahmedabad,ATM
TXN000004206,ACC0001318,2025-03-10,Credit,12108.1,BigBasket,RTGS,Success,Bengaluru,Web
TXN000004207,ACC0000331,2025-02-16,Debit,130908.74,Reliance Digital,NEFT,Success,Chandigarh,POS
TXN000004208,ACC0000582,2026-02-28,Debit,74928.06,Fuel Station,NetBanking,Success,Chandigarh,ATM
TXN000004209,ACC0000751,2025-05-26,Debit,61308.93,Swiggy,NEFT,Success,Lucknow,Branch
TXN000004210,ACC0000465,2024-04-20,Credit,87162.91,Fuel Station,POS,Success,Lucknow,Branch
TXN000004211,ACC0000859,2024-10-16,Debit,123271.54,Uber,UPI,Success,Bengaluru,Mobile
TXN000004212,ACC0000072,2026-04-12,Debit,132962.48,IRCTC,NetBanking,Success,Ahmedabad,ATM
TXN000004213,ACC0000984,2026-03-18,Credit,116357.2,Electricity Board,RTGS,Success,Bengaluru,ATM
TXN000004214,ACC0000426,2025-08-01,Debit,29957.57,Myntra,IMPS,Success,Jaipur,POS
TXN000004215,ACC0001025,2024-02-17,Debit,113168.44,Flipkart,NetBanking,Success,Bhopal,POS
TXN000004216,ACC0000920,2025-01-14,Credit,68826.87,Myntra,NEFT,Success,Bhopal,ATM
TXN000004217,ACC0000031,2025-07-10,Credit,92817.06,Reliance Digital,ATM,Success,Chennai,Mobile
TXN000004218,ACC0000783,2025-12-03,Credit,4136.97,Swiggy,POS,Success,Jaipur,ATM
TXN000004219,ACC0000712,2024-07-24,Debit,82320.03,Flipkart,UPI,Success,Pune,ATM
TXN000004220,ACC0001339,2026-03-30,Debit,60041.57,Netflix,IMPS,Success,Bengaluru,Mobile
TXN000004221,ACC0000038,2024-12-20,Debit,139031.28,Insurance Premium,Cheque,Success,Delhi,Branch
TXN000004222,ACC0000558,2025-06-03,Credit,8478.43,Amazon,RTGS,Failed,Bengaluru,Mobile
TXN000004223,ACC0000776,2025-04-23,Debit,139512.99,IRCTC,NEFT,Failed,Mumbai,Branch
TXN000004224,ACC0000879,2025-10-19,Credit,149150.87,Amazon,NEFT,Success,Ahmedabad,ATM
TXN000004225,ACC0000291,2025-05-10,Credit,143348.05,Swiggy,IMPS,Success,Chennai,ATM
TXN000004226,ACC0000703,2025-02-10,Debit,146974.13,Airtel,UPI,Success,Chandigarh,Mobile
TXN000004227,ACC0000833,2026-04-15,Debit,53726.9,Swiggy,RTGS,Success,Jaipur,Web
TXN000004228,ACC0000343,2026-05-06,Debit,23010.03,Flipkart,NetBanking,Success,Chandigarh,Mobile
TXN000004229,ACC0000286,2025-12-27,Credit,128674.76,Airtel,UPI,Success,Jaipur,Web
TXN000004230,ACC0001234,2024-07-17,Debit,72755.66,Ola,NEFT,Success,Jaipur,Mobile
TXN000004231,ACC0001377,2024-09-23,Debit,83799.93,Fuel Station,ATM,Success,Bhopal,ATM
TXN000004232,ACC0001161,2024-07-31,Debit,45409.53,Ola,ATM,Success,Delhi,ATM
TXN000004233,ACC0000756,2024-04-01,Credit,127175.67,Jio,IMPS,Success,Bengaluru,Web
TXN000004234,ACC0001196,2024-01-11,Debit,93101.88,Swiggy,Cheque,Success,Delhi,Mobile
TXN000004235,ACC0000398,2024-12-13,Credit,15397.38,Electricity Board,UPI,Pending,Lucknow,Web
TXN000004236,ACC0000776,2025-12-12,Debit,101815.74,Netflix,NEFT,Success,Ahmedabad,Web
TXN000004237,ACC0001074,2024-03-04,Debit,139494.5,Amazon,ATM,Success,Kochi,Mobile
TXN000004238,ACC0000809,2024-07-10,Debit,70543.65,BigBasket,RTGS,Success,Bengaluru,Mobile
TXN000004239,ACC0000180,2024-03-03,Debit,54878.22,Airtel,IMPS,Success,Delhi,Mobile
TXN000004240,ACC0001127,2025-02-24,Debit,59065.67,Insurance Premium,IMPS,Success,Delhi,Web
TXN000004241,ACC0001046,2024-01-25,Credit,50335.45,DMart,ATM,Success,Delhi,POS
TXN000004242,ACC0000725,2025-09-10,Debit,87168.43,IRCTC,IMPS,Success,Ahmedabad,Web
TXN000004243,ACC0000556,2024-01-29,Credit,128551.15,Jio,NetBanking,Failed,Delhi,Branch
TXN000004244,ACC0001175,2024-05-17,Debit,104029.04,Flipkart,Cheque,Success,Bhopal,Branch
TXN000004245,ACC0001107,2026-02-05,Credit,82783.58,School Fees,IMPS,Success,Pune,POS
TXN000004246,ACC0000244,2024-03-17,Credit,26520.26,Swiggy,Cheque,Success,Pune,ATM
TXN000004247,ACC0000125,2024-06-28,Debit,11606.83,Flipkart,UPI,Success,Delhi,ATM
TXN000004248,ACC0001052,2024-04-23,Credit,74189.14,Reliance Digital,POS,Success,Kochi,Branch
TXN000004249,ACC0000906,2024-09-28,Debit,22475.8,Zomato,UPI,Failed,Bhopal,Branch
TXN000004250,ACC0000951,2025-01-07,Credit,33530.06,Airtel,IMPS,Success,Mumbai,ATM
TXN000004251,ACC0000383,2025-10-31,Debit,71947.71,IRCTC,UPI,Success,Bhopal,ATM
TXN000004252,ACC0001180,2026-02-13,Debit,92318.03,BigBasket,NEFT,Success,Bengaluru,Mobile
TXN000004253,ACC0001331,2024-07-04,Debit,72044.35,Myntra,NEFT,Success,Delhi,ATM
TXN000004254,ACC0000973,2024-06-03,Credit,74656.67,Zomato,ATM,Success,Bengaluru,ATM
TXN000004255,ACC0000332,2024-01-14,Credit,80198.42,School Fees,RTGS,Success,Mumbai,POS
TXN000004256,ACC0000178,2024-05-05,Credit,33993.83,DMart,ATM,Success,Pune,Web
TXN000004257,ACC0000186,2025-06-12,Debit,106035.13,IRCTC,RTGS,Success,Hyderabad,Mobile
TXN000004258,ACC0000472,2025-07-07,Debit,21443.32,Electricity Board,Cheque,Success,Kochi,ATM
TXN000004259,ACC0000945,2026-02-05,Credit,137178.41,Flipkart,ATM,Success,Hyderabad,POS
TXN000004260,ACC0000961,2024-01-24,Debit,75673.86,Amazon,UPI,Success,Lucknow,ATM
TXN000004261,ACC0001263,2025-04-16,Debit,23633.96,Fuel Station,UPI,Success,Lucknow,POS
TXN000004262,ACC0000755,2026-02-25,Credit,36916.66,BigBasket,RTGS,Failed,Pune,Branch
TXN000004263,ACC0000140,2025-04-16,Credit,129250.25,Uber,ATM,Success,Chandigarh,Branch
TXN000004264,ACC0000249,2024-10-14,Debit,53828.37,IRCTC,RTGS,Success,Chennai,Mobile
TXN000004265,ACC0000359,2025-06-02,Credit,83483.59,Airtel,POS,Failed,Mumbai,POS
TXN000004266,ACC0001076,2024-04-15,Debit,95029.01,Fuel Station,NEFT,Reversed,Kochi,ATM
TXN000004267,ACC0000561,2024-12-13,Debit,36546.72,Myntra,ATM,Success,Jaipur,Mobile
TXN000004268,ACC0001146,2026-04-24,Debit,102084.72,Netflix,ATM,Success,Lucknow,ATM
TXN000004269,ACC0000678,2025-07-14,Credit,76737.97,Swiggy,Cheque,Success,Kochi,Web
TXN000004270,ACC0000755,2025-06-20,Credit,41341.43,BigBasket,NEFT,Success,Chandigarh,Mobile
TXN000004271,ACC0000875,2025-06-16,Credit,146176.49,Insurance Premium,ATM,Success,Chennai,ATM
TXN000004272,ACC0001190,2025-03-05,Debit,30269.69,School Fees,NEFT,Success,Bhopal,Branch
TXN000004273,ACC0001389,2025-09-22,Debit,58279.75,Swiggy,UPI,Success,Chandigarh,Branch
TXN000004274,ACC0000570,2025-01-20,Credit,89912.71,Ola,IMPS,Success,Mumbai,ATM
TXN000004275,ACC0000872,2025-09-23,Credit,120426.23,Amazon,NEFT,Success,Chennai,POS
TXN000004276,ACC0000601,2024-10-02,Credit,48048.81,Myntra,Cheque,Success,Hyderabad,Mobile
TXN000004277,ACC0000784,2026-03-31,Debit,145612.4,Ola,Cheque,Failed,Bhopal,POS
TXN000004278,ACC0000051,2024-07-16,Debit,71920.44,Netflix,RTGS,Success,Chennai,Web
TXN000004279,ACC0000675,2026-01-10,Debit,139173.79,Airtel,NEFT,Success,Hyderabad,Mobile
TXN000004280,ACC0000837,2024-10-01,Debit,55938.08,Reliance Digital,IMPS,Success,Chennai,ATM
TXN000004281,ACC0001162,2025-03-04,Credit,53427.47,Insurance Premium,RTGS,Success,Lucknow,ATM
TXN000004282,ACC0000987,2024-11-11,Debit,114024.77,DMart,Cheque,Success,Kochi,POS
TXN000004283,ACC0001124,2026-05-16,Debit,21300.44,Swiggy,NetBanking,Success,Jaipur,Branch
TXN000004284,ACC0000853,2026-01-21,Credit,53318.45,Reliance Digital,IMPS,Success,Mumbai,Web
TXN000004285,ACC0000546,2025-02-15,Debit,140330.14,Ola,POS,Success,Chennai,Mobile
TXN000004286,ACC0000856,2025-08-28,Credit,143300.73,Ola,IMPS,Success,Bengaluru,POS
TXN000004287,ACC0000387,2025-10-02,Credit,34870.15,School Fees,UPI,Success,Chandigarh,POS
TXN000004288,ACC0001003,2025-08-04,Credit,97637.86,School Fees,RTGS,Success,Bengaluru,Mobile
TXN000004289,ACC0000060,2025-10-04,Debit,144945.73,Netflix,Cheque,Failed,Bengaluru,Web
TXN000004290,ACC0001100,2026-01-21,Debit,18507.45,Flipkart,NEFT,Success,Jaipur,Mobile
TXN000004291,ACC0001192,2026-04-27,Credit,127862.45,Myntra,ATM,Pending,Bhopal,ATM
TXN000004292,ACC0001214,2026-03-11,Credit,81169.62,Airtel,NEFT,Success,Chennai,Mobile
TXN000004293,ACC0000607,2024-09-04,Debit,136253.64,Airtel,UPI,Success,Delhi,POS
TXN000004294,ACC0001084,2024-10-27,Credit,69024.02,BigBasket,NetBanking,Success,Bengaluru,POS
TXN000004295,ACC0000641,2024-08-16,Credit,128598.29,DMart,NetBanking,Success,Chandigarh,Mobile
TXN000004296,ACC0000377,2026-01-15,Credit,22063.94,BigBasket,Cheque,Success,Chandigarh,Web
TXN000004297,ACC0000217,2025-07-01,Credit,83741.84,BigBasket,RTGS,Success,Bhopal,Branch
TXN000004298,ACC0000152,2025-09-17,Credit,68033.63,Amazon,POS,Failed,Kochi,Mobile
TXN000004299,ACC0000544,2025-08-11,Debit,130095.55,Myntra,UPI,Success,Jaipur,Web
TXN000004300,ACC0000499,2025-08-27,Debit,32578.85,Uber,Cheque,Success,Bhopal,ATM
TXN000004301,ACC0000828,2026-01-13,Debit,79023.85,Uber,RTGS,Success,Chandigarh,ATM
TXN000004302,ACC0000561,2024-11-27,Credit,23380.41,Uber,NetBanking,Success,Lucknow,Web
TXN000004303,ACC0000509,2024-08-16,Credit,1528.54,Amazon,ATM,Success,Jaipur,ATM
TXN000004304,ACC0000311,2024-06-29,Credit,149630.62,Airtel,RTGS,Success,Mumbai,Mobile
TXN000004305,ACC0000258,2026-04-03,Debit,121127.49,BigBasket,ATM,Success,Mumbai,Mobile
TXN000004306,ACC0000184,2024-02-22,Credit,51626.2,Insurance Premium,NEFT,Success,Bhopal,Branch
TXN000004307,ACC0000201,2026-04-26,Credit,52224.39,Myntra,RTGS,Success,Lucknow,Mobile
TXN000004308,ACC0001294,2025-10-17,Credit,103556.37,Insurance Premium,RTGS,Success,Lucknow,Branch
TXN000004309,ACC0000167,2024-09-02,Credit,56092.06,Netflix,POS,Success,Jaipur,Web
TXN000004310,ACC0000259,2025-12-27,Credit,80337.06,Ola,Cheque,Success,Jaipur,ATM
TXN000004311,ACC0000073,2026-03-12,Credit,73069.57,Amazon,NEFT,Success,Jaipur,Mobile
TXN000004312,ACC0001243,2025-01-12,Credit,83254.72,Swiggy,ATM,Success,Pune,POS
TXN000004313,ACC0000609,2025-06-05,Credit,46658.33,Jio,POS,Success,Kochi,Branch
TXN000004314,ACC0000792,2024-10-05,Debit,40662.54,Netflix,NetBanking,Success,Ahmedabad,ATM
TXN000004315,ACC0000947,2026-02-20,Credit,64291.7,BigBasket,IMPS,Success,Mumbai,Mobile
TXN000004316,ACC0000168,2024-07-02,Debit,49212.08,Amazon,ATM,Success,Delhi,Branch
TXN000004317,ACC0000053,2026-01-05,Debit,24791.28,Uber,IMPS,Success,Bengaluru,Mobile
TXN000004318,ACC0000941,2025-08-29,Credit,27859.12,Ola,RTGS,Success,Bengaluru,Mobile
TXN000004319,ACC0001061,2024-03-27,Debit,44602.63,School Fees,POS,Success,Bhopal,POS
TXN000004320,ACC0000973,2026-01-02,Credit,16602.11,DMart,Cheque,Success,Mumbai,ATM
TXN000004321,ACC0000463,2024-08-05,Credit,14978.59,Jio,NEFT,Success,Lucknow,Branch
TXN000004322,ACC0001184,2025-08-29,Debit,136488.94,Airtel,RTGS,Success,Chandigarh,Branch
TXN000004323,ACC0000334,2024-09-09,Credit,47851.91,Netflix,POS,Success,Ahmedabad,POS
TXN000004324,ACC0000698,2024-10-25,Credit,40574.46,DMart,NetBanking,Failed,Chennai,Web
TXN000004325,ACC0001122,2024-08-28,Debit,133490.45,Amazon,ATM,Success,Jaipur,Mobile
TXN000004326,ACC0000873,2024-11-01,Debit,97567.09,Ola,IMPS,Success,Bhopal,Mobile
TXN000004327,ACC0001163,2024-07-15,Debit,57286.33,DMart,Cheque,Success,Lucknow,POS
TXN000004328,ACC0001399,2024-12-30,Credit,48993.7,Amazon,UPI,Success,Hyderabad,POS
TXN000004329,ACC0000696,2024-12-21,Debit,49881.24,Amazon,POS,Failed,Chandigarh,Web
TXN000004330,ACC0001236,2024-02-17,Credit,35877.92,Uber,Cheque,Success,Kochi,Mobile
TXN000004331,ACC0001246,2025-02-09,Debit,142079.32,School Fees,RTGS,Failed,Mumbai,Branch
TXN000004332,ACC0000201,2024-11-11,Debit,35615.45,Amazon,IMPS,Success,Pune,Branch
TXN000004333,ACC0001300,2024-10-09,Debit,7980.53,IRCTC,POS,Success,Chandigarh,Web
TXN000004334,ACC0000877,2024-08-18,Debit,57152.65,Ola,UPI,Success,Delhi,Mobile
TXN000004335,ACC0000060,2025-08-07,Credit,44747.33,Electricity Board,UPI,Success,Chandigarh,Branch
TXN000004336,ACC0000797,2024-11-09,Credit,53955.07,Reliance Digital,UPI,Success,Jaipur,ATM
TXN000004337,ACC0000405,2025-01-19,Credit,18686.55,Flipkart,POS,Success,Lucknow,ATM
TXN000004338,ACC0000390,2024-09-24,Debit,86269.96,Airtel,POS,Success,Hyderabad,ATM
TXN000004339,ACC0000382,2025-09-06,Debit,28981.97,Reliance Digital,NEFT,Success,Chandigarh,Mobile
TXN000004340,ACC0000096,2024-02-11,Debit,17675.46,Reliance Digital,Cheque,Success,Bhopal,POS
TXN000004341,ACC0000054,2026-01-28,Debit,142075.28,Insurance Premium,NEFT,Success,Bhopal,ATM
TXN000004342,ACC0001131,2024-01-12,Debit,67960.11,Myntra,NetBanking,Pending,Kochi,POS
TXN000004343,ACC0000612,2024-03-31,Debit,123434.5,Myntra,POS,Success,Kochi,Web
TXN000004344,ACC0000462,2024-07-03,Debit,9950.73,Insurance Premium,IMPS,Success,Ahmedabad,Mobile
TXN000004345,ACC0000222,2025-01-03,Debit,40452.91,Ola,RTGS,Reversed,Hyderabad,Branch
TXN000004346,ACC0000772,2025-06-17,Debit,77523.69,Uber,Cheque,Success,Kochi,Branch
TXN000004347,ACC0000509,2025-05-13,Debit,122380.38,IRCTC,POS,Success,Mumbai,Mobile
TXN000004348,ACC0000689,2025-01-12,Debit,99939.6,Electricity Board,ATM,Success,Bengaluru,Mobile
TXN000004349,ACC0000073,2024-02-06,Credit,125998.63,IRCTC,UPI,Success,Bhopal,POS
TXN000004350,ACC0000278,2025-02-12,Credit,80412.18,Flipkart,NEFT,Success,Kochi,Branch
TXN000004351,ACC0000663,2024-02-20,Debit,54552.31,Airtel,NEFT,Success,Delhi,ATM
TXN000004352,ACC0001386,2024-04-03,Debit,140347.9,Ola,IMPS,Success,Jaipur,Web
TXN000004353,ACC0000606,2025-05-03,Credit,61814.24,Amazon,ATM,Success,Bhopal,Mobile
TXN000004354,ACC0000178,2025-10-08,Credit,6088.45,IRCTC,NetBanking,Failed,Ahmedabad,Mobile
